qid,ndcg10,recall10,recall100,mrr,num_relevant
12804,0.43067655807339306,1.0,1.0,0.25,1
1281,1.0,1.0,1.0,1.0,1
1282,0.6787622294601761,1.0,1.0,0.5,3
12821,0.2765732350040718,0.4,1.0,0.3333333333333333,5
12829,0.4114045839753998,0.6666666666666666,1.0,0.2,6
12836,0.0,0.0,1.0,0.07692307692307693,3
1284,0.6131471927654584,0.5,0.5,1.0,2
12841,0.6309297535714575,1.0,1.0,0.5,1
12842,0.8772153153380493,1.0,1.0,1.0,2
12849,0.43067655807339306,1.0,1.0,0.25,1
12866,0.4367467095119258,0.6666666666666666,1.0,0.3333333333333333,3
12875,0.8175295903539445,1.0,1.0,1.0,2
1288,0.0,0.0,1.0,0.04,1
12880,1.0,1.0,1.0,1.0,1
12889,0.9197207891481876,1.0,1.0,1.0,2
12898,0.0,0.0,0.0,0.0,1
12902,0.5773584151532217,0.6,1.0,1.0,5
12910,0.9930783166417602,1.0,1.0,1.0,6
12918,0.0,0.0,0.5,0.025,2
12920,0.4935232796777481,0.3333333333333333,1.0,1.0,6
12921,0.31546487678572877,1.0,1.0,0.125,1
1293,0.9197207891481876,1.0,1.0,1.0,2
12939,0.0,0.0,1.0,0.06666666666666667,4
12944,0.8772153153380493,1.0,1.0,1.0,2
12947,1.0,1.0,1.0,1.0,2
12949,1.0,1.0,1.0,1.0,1
1296,0.7653606369886217,0.6666666666666666,1.0,1.0,3
12963,0.6309297535714575,1.0,1.0,0.5,1
12967,0.9217868789962071,1.0,1.0,1.0,3
12971,0.46845052016107697,1.0,1.0,0.25,2
1298,0.7039180890341347,0.6666666666666666,1.0,1.0,3
12982,1.0,1.0,1.0,1.0,1
12983,0.8175295903539445,1.0,1.0,1.0,2
12987,0.6715263515506075,0.75,1.0,1.0,4
13005,1.0,1.0,1.0,1.0,1
13011,1.0,1.0,1.0,1.0,1
13013,0.6663732474096913,1.0,1.0,0.5,3
13018,0.7653606369886217,0.6666666666666666,1.0,1.0,3
13031,1.0,1.0,1.0,1.0,1
13034,0.6309297535714575,1.0,1.0,0.5,1
13039,0.0,0.0,1.0,0.02564102564102564,2
13043,0.6366824387328317,0.5,0.75,1.0,4
13046,1.0,1.0,1.0,1.0,1
13047,0.0,0.0,1.0,0.07142857142857142,1
13049,0.6052602440527057,1.0,1.0,0.5,2
13052,1.0,1.0,1.0,1.0,1
13056,0.0,0.0,1.0,0.058823529411764705,1
13059,0.38685280723454163,0.5,1.0,0.5,2
13062,1.0,1.0,1.0,1.0,2
13066,0.9217868789962071,1.0,1.0,1.0,3
13067,0.8248239677678635,0.8,1.0,1.0,5
13069,0.2960819109658652,0.3333333333333333,0.6666666666666666,0.5,3
1308,0.5413996682199069,0.5,1.0,1.0,4
13092,1.0,1.0,1.0,1.0,1
13097,1.0,1.0,1.0,1.0,1
13099,0.9060254355346823,1.0,1.0,1.0,3
1310,1.0,1.0,1.0,1.0,1
13102,0.5621189791785585,1.0,1.0,0.25,4
13108,0.5931729515195112,1.0,1.0,0.3333333333333333,3
13112,0.6309297535714575,1.0,1.0,0.5,1
13113,1.0,1.0,1.0,1.0,5
13115,0.8048099750039491,0.75,1.0,1.0,4
13118,0.8315546295836225,1.0,1.0,1.0,2
13131,1.0,1.0,1.0,1.0,2
13134,0.38685280723454163,0.5,1.0,0.5,2
13142,1.0,1.0,1.0,1.0,1
13168,0.0,0.0,1.0,0.08333333333333333,1
13175,0.43067655807339306,1.0,1.0,0.25,1
13178,0.6309297535714575,1.0,1.0,0.5,1
13179,0.46110690770201135,0.8,1.0,0.2,5
13183,0.0,0.0,1.0,0.011627906976744186,1
13185,0.8503449055347546,1.0,1.0,1.0,2
13186,0.7903864795495061,1.0,1.0,1.0,2
1320,0.4967432029864875,1.0,1.0,0.2,3
13200,1.0,1.0,1.0,1.0,4
13201,0.6309297535714575,1.0,1.0,0.5,1
13213,1.0,1.0,1.0,1.0,1
13215,0.43067655807339306,1.0,1.0,0.25,1
13219,0.0,0.0,0.0,0.0,2
13223,0.6309297535714575,1.0,1.0,0.5,1
13224,0.715696758318853,0.75,1.0,1.0,4
13232,0.9709286432396583,1.0,1.0,1.0,4
13235,1.0,1.0,1.0,1.0,1
13237,1.0,1.0,1.0,1.0,2
13255,0.7737459235132744,1.0,1.0,1.0,3
13259,1.0,1.0,1.0,1.0,2
1327,0.9674679834891693,1.0,1.0,1.0,3
13276,1.0,1.0,1.0,1.0,1
13280,1.0,1.0,1.0,1.0,1
13283,1.0,1.0,1.0,1.0,1
13285,1.0,1.0,1.0,1.0,1
13286,0.7653606369886217,0.6666666666666666,0.6666666666666666,1.0,3
13293,1.0,1.0,1.0,1.0,1
13306,1.0,1.0,1.0,1.0,1
13311,1.0,1.0,1.0,1.0,1
13327,1.0,1.0,1.0,1.0,1
13329,1.0,1.0,1.0,1.0,1
1333,0.5,1.0,1.0,0.3333333333333333,1
13331,0.9060254355346823,1.0,1.0,1.0,3
13335,1.0,1.0,1.0,1.0,1
1334,1.0,1.0,1.0,1.0,1
13340,1.0,1.0,1.0,1.0,1
13342,0.9325210919548239,1.0,1.0,1.0,3
13354,0.6131471927654584,0.5,1.0,1.0,2
13360,0.5,1.0,1.0,0.3333333333333333,1
13380,1.0,1.0,1.0,1.0,2
13383,1.0,1.0,1.0,1.0,1
13396,0.9217868789962071,1.0,1.0,1.0,3
134,0.6131471927654584,0.5,1.0,1.0,2
13404,1.0,1.0,1.0,1.0,2
13413,1.0,1.0,1.0,1.0,1
1342,0.9197207891481876,1.0,1.0,1.0,2
13423,0.8503449055347546,1.0,1.0,1.0,2
13427,0.8315546295836225,1.0,1.0,1.0,2
13428,0.5,1.0,1.0,0.3333333333333333,1
13433,0.43067655807339306,1.0,1.0,0.25,1
13436,1.0,1.0,1.0,1.0,1
13438,0.2960819109658652,0.3333333333333333,0.3333333333333333,0.5,3
13441,0.8175295903539445,1.0,1.0,1.0,2
13444,0.0,0.0,1.0,0.014285714285714285,1
13449,0.8318724637288826,0.75,1.0,1.0,4
13463,1.0,1.0,1.0,1.0,1
13465,1.0,1.0,1.0,1.0,1
13480,0.38685280723454163,1.0,1.0,0.2,1
13482,1.0,1.0,1.0,1.0,1
13496,0.6934264036172708,1.0,1.0,0.5,2
13498,0.21840743681816419,0.5,1.0,0.16666666666666666,2
13500,0.9197207891481876,1.0,1.0,1.0,2
13504,1.0,1.0,1.0,1.0,1
13505,1.0,1.0,1.0,1.0,1
13512,0.7653606369886217,0.6666666666666666,1.0,1.0,3
13514,0.0,0.0,1.0,0.07692307692307693,1
13526,0.5706417189553201,1.0,1.0,0.3333333333333333,2
13527,0.38685280723454163,1.0,1.0,0.2,1
13534,0.7585866543655181,1.0,1.0,1.0,3
1354,1.0,1.0,1.0,1.0,1
13557,1.0,1.0,1.0,1.0,1
13567,1.0,1.0,1.0,1.0,1
13569,0.6131471927654584,0.5,1.0,1.0,2
1357,0.8451850618939637,1.0,1.0,1.0,3
13573,0.8065735963827293,1.0,1.0,1.0,2
13579,1.0,1.0,1.0,1.0,1
13583,0.9197207891481876,1.0,1.0,1.0,2
13596,0.8315546295836225,1.0,1.0,1.0,2
1360,0.810582531061383,1.0,1.0,1.0,4
13600,0.6509209298071326,1.0,1.0,0.5,2
13606,1.0,1.0,1.0,1.0,1
13614,0.38685280723454163,1.0,1.0,0.2,1
13617,1.0,1.0,1.0,1.0,1
13630,1.0,1.0,1.0,1.0,1
13631,1.0,1.0,1.0,1.0,1
13638,0.9197207891481876,1.0,1.0,1.0,2
13639,0.18457569677956817,0.5,1.0,0.1111111111111111,2
13660,0.3562071871080222,1.0,1.0,0.16666666666666666,1
13666,0.6508205185601091,0.6666666666666666,1.0,1.0,3
13670,0.0,0.0,1.0,0.08333333333333333,1
13686,1.0,1.0,1.0,1.0,2
1369,0.6309297535714575,1.0,1.0,0.5,1
13691,0.0,0.0,0.0,0.0,1
13694,1.0,1.0,1.0,1.0,1
13695,1.0,1.0,1.0,1.0,2
13698,0.0,0.0,0.0,0.0,2
13707,0.8048099750039491,0.75,1.0,1.0,4
13710,0.6309297535714575,1.0,1.0,0.5,1
13711,0.6309297535714575,1.0,1.0,0.5,1
13717,0.431733884398313,0.6666666666666666,1.0,0.5,3
13721,0.9197207891481876,1.0,1.0,1.0,2
13731,1.0,1.0,1.0,1.0,2
13733,1.0,1.0,1.0,1.0,1
13734,0.6934264036172708,1.0,1.0,0.5,2
13745,0.3108658234453849,0.2857142857142857,1.0,0.5,7
13759,1.0,1.0,1.0,1.0,1
13760,1.0,1.0,1.0,1.0,1
1377,0.9197207891481876,1.0,1.0,1.0,2
13778,1.0,1.0,1.0,1.0,2
13779,1.0,1.0,1.0,1.0,1
13782,0.6309297535714575,1.0,1.0,0.5,1
13789,1.0,1.0,1.0,1.0,2
13796,0.7653606369886217,0.6666666666666666,1.0,1.0,3
13797,0.19519002499605084,0.25,0.75,0.3333333333333333,4
1380,1.0,1.0,1.0,1.0,1
13803,1.0,1.0,1.0,1.0,1
13811,0.7122630665145961,1.0,1.0,0.5,3
13813,1.0,1.0,1.0,1.0,1
1382,0.0,0.0,1.0,0.058823529411764705,1
13820,0.4776237035032179,0.6666666666666666,1.0,0.5,3
13830,0.6934264036172708,1.0,1.0,0.5,2
13834,0.9060254355346823,1.0,1.0,1.0,3
13838,0.9217868789962071,1.0,1.0,1.0,3
13840,1.0,1.0,1.0,1.0,2
13845,1.0,1.0,1.0,1.0,1
13852,0.0,0.0,0.5,0.012987012987012988,2
13864,1.0,1.0,1.0,1.0,1
13866,0.2836929289153804,0.6666666666666666,1.0,0.125,3
1387,0.0,0.0,0.5,0.058823529411764705,2
13873,1.0,1.0,1.0,1.0,1
13881,0.43067655807339306,1.0,1.0,0.25,1
13883,0.5,1.0,1.0,0.3333333333333333,1
13885,0.6240505200038379,1.0,1.0,0.5,2
13887,0.5,1.0,1.0,0.3333333333333333,1
1389,0.43067655807339306,1.0,1.0,0.25,1
13910,0.5714285040141098,1.0,1.0,0.5,2
13913,0.36331756126716835,0.5,0.75,0.3333333333333333,4
13918,0.5714285040141098,1.0,1.0,0.5,2
13920,1.0,1.0,1.0,1.0,1
13925,0.5,1.0,1.0,0.3333333333333333,1
13930,1.0,1.0,1.0,1.0,2
13937,0.5,1.0,1.0,0.3333333333333333,1
1394,1.0,1.0,1.0,1.0,2
13947,0.37590633587120725,0.6666666666666666,1.0,0.3333333333333333,3
1395,1.0,1.0,1.0,1.0,1
13964,0.5912352048230277,1.0,1.0,0.5,2
13966,1.0,1.0,1.0,1.0,1
1397,1.0,1.0,1.0,1.0,1
13973,1.0,1.0,1.0,1.0,1
14007,0.0,0.0,0.5,0.043478260869565216,4
14015,1.0,1.0,1.0,1.0,2
14019,0.3889580943680543,1.0,1.0,0.14285714285714285,2
1402,0.0,0.0,0.0,0.0,1
14020,0.5,1.0,1.0,0.3333333333333333,1
14021,1.0,1.0,1.0,1.0,1
14028,0.2890648263178879,1.0,1.0,0.1,1
14030,1.0,1.0,1.0,1.0,2
14038,1.0,1.0,1.0,1.0,1
14039,0.0,0.0,1.0,0.01020408163265306,1
1404,0.6309297535714575,1.0,1.0,0.5,1
14041,0.0,0.0,0.8571428571428571,0.05263157894736842,7
14042,1.0,1.0,1.0,1.0,1
14050,0.8315546295836225,1.0,1.0,1.0,2
14052,0.3562071871080222,1.0,1.0,0.16666666666666666,1
14054,0.5012658353418871,1.0,1.0,0.25,2
14056,0.5912352048230277,1.0,1.0,0.5,2
1406,0.8297197050122157,0.8,1.0,1.0,5
14061,0.43067655807339306,1.0,1.0,0.25,1
14062,1.0,1.0,1.0,1.0,2
14078,0.40179981797758046,0.6666666666666666,1.0,0.3333333333333333,3
14086,0.6309297535714575,1.0,1.0,0.5,1
1409,0.8854598815714874,1.0,1.0,1.0,3
14094,0.8772153153380493,1.0,1.0,1.0,2
14095,1.0,1.0,1.0,1.0,1
14102,0.6309297535714575,1.0,1.0,0.5,1
14105,0.0,0.0,1.0,0.07692307692307693,1
1411,1.0,1.0,1.0,1.0,2
14116,1.0,1.0,1.0,1.0,1
1412,1.0,1.0,1.0,1.0,1
14120,1.0,1.0,1.0,1.0,1
14121,0.8351142097265214,0.7777777777777778,1.0,1.0,9
14128,0.6509209298071326,1.0,1.0,0.5,2
14141,1.0,1.0,1.0,1.0,4
14145,1.0,1.0,1.0,1.0,1
1415,0.9197207891481876,1.0,1.0,1.0,2
14154,0.6309297535714575,1.0,1.0,0.5,1
14155,1.0,1.0,1.0,1.0,1
14158,0.7720911544214064,1.0,1.0,1.0,3
1416,0.6309297535714575,1.0,1.0,0.5,1
14162,1.0,1.0,1.0,1.0,4
14170,0.0,0.0,1.0,0.043478260869565216,1
14171,0.6309297535714575,1.0,1.0,0.5,1
14176,1.0,1.0,1.0,1.0,2
14178,1.0,1.0,1.0,1.0,1
14185,1.0,1.0,1.0,1.0,2
14188,0.31546487678572877,1.0,1.0,0.125,1
14207,0.4864687556375333,0.75,0.75,0.3333333333333333,4
1421,0.6283303929311413,1.0,1.0,0.5,4
1422,0.6978817289434457,1.0,1.0,0.5,3
14222,0.9197207891481876,1.0,1.0,1.0,2
14225,0.0,0.0,1.0,0.012195121951219513,1
14228,0.6131471927654584,0.5,1.0,1.0,2
14238,1.0,1.0,1.0,1.0,1
14240,0.3973220069685352,0.5,1.0,0.5,4
14250,1.0,1.0,1.0,1.0,1
14256,0.6797310500037655,1.0,1.0,0.5,3
14263,0.0,0.0,1.0,0.027777777777777776,1
1427,0.43067655807339306,1.0,1.0,0.25,1
14273,1.0,1.0,1.0,1.0,2
14275,1.0,1.0,1.0,1.0,1
14279,1.0,1.0,1.0,1.0,1
14281,0.0,0.0,0.6666666666666666,0.07692307692307693,3
14283,0.32703966649239957,0.4,1.0,0.5,5
14297,0.6934264036172708,1.0,1.0,0.5,2
143,1.0,1.0,1.0,1.0,1
14310,0.43067655807339306,1.0,1.0,0.25,1
14322,1.0,1.0,1.0,1.0,2
1433,1.0,1.0,1.0,1.0,1
14334,0.5109559939712153,1.0,1.0,0.3333333333333333,2
14338,0.8772153153380493,1.0,1.0,1.0,2
14344,1.0,1.0,1.0,1.0,2
14363,1.0,1.0,1.0,1.0,1
14380,0.9828920819566879,1.0,1.0,1.0,4
14381,1.0,1.0,1.0,1.0,4
14383,0.0,0.0,1.0,0.01694915254237288,1
14387,1.0,1.0,1.0,1.0,1
1439,0.9197207891481876,1.0,1.0,1.0,2
14394,0.8318724637288826,0.75,1.0,1.0,4
14395,0.6309297535714575,1.0,1.0,0.5,1
14396,0.19342640361727081,0.5,1.0,0.125,2
14401,1.0,1.0,1.0,1.0,1
14404,0.5,1.0,1.0,0.3333333333333333,1
14408,0.3980628465882808,0.3333333333333333,1.0,1.0,6
14423,1.0,1.0,1.0,1.0,1
14428,0.7039180890341347,0.6666666666666666,1.0,1.0,3
14429,0.6309297535714575,1.0,1.0,0.5,1
14444,0.3010299956639812,1.0,1.0,0.1111111111111111,1
14446,0.38685280723454163,1.0,1.0,0.2,1
1445,0.6934264036172708,1.0,1.0,0.5,2
14463,0.9052181617170642,1.0,1.0,1.0,4
14464,0.9558295932317544,1.0,1.0,1.0,4
14468,0.45749452618986164,1.0,1.0,0.25,2
14469,1.0,1.0,1.0,1.0,1
14471,1.0,1.0,1.0,1.0,1
14472,0.20438239758848611,0.5,1.0,0.14285714285714285,2
14482,1.0,1.0,1.0,1.0,1
14483,1.0,1.0,1.0,1.0,1
14495,0.6309297535714575,1.0,1.0,0.5,1
14497,1.0,1.0,1.0,1.0,1
1450,0.7328286204777911,1.0,1.0,0.5,3
14504,0.38685280723454163,1.0,1.0,0.2,1
14505,1.0,1.0,1.0,1.0,1
14514,0.2960819109658652,0.3333333333333333,1.0,0.5,3
14515,0.5654495432396527,0.75,1.0,0.5,4
14517,0.5714285040141098,1.0,1.0,0.5,2
14518,1.0,1.0,1.0,1.0,2
1452,1.0,1.0,1.0,1.0,1
14527,1.0,1.0,1.0,1.0,1
14536,1.0,1.0,1.0,1.0,1
14538,0.20210734650054757,0.3333333333333333,0.6666666666666666,0.25,3
14539,1.0,1.0,1.0,1.0,1
14548,0.8503449055347546,1.0,1.0,1.0,2
14553,0.5026317885449211,0.375,0.75,1.0,8
14564,0.9060254355346823,1.0,1.0,1.0,3
14568,0.8318724637288826,0.75,1.0,1.0,4
14581,1.0,1.0,1.0,1.0,1
14585,0.8065735963827293,1.0,1.0,1.0,2
1459,0.5437713091520254,1.0,1.0,0.3333333333333333,2
14592,1.0,1.0,1.0,1.0,1
14599,0.6309297535714575,1.0,1.0,0.5,1
14604,1.0,1.0,1.0,1.0,2
1461,0.8529278650606567,1.0,1.0,1.0,3
14611,0.8396538878217249,1.0,1.0,1.0,4
14619,1.0,1.0,1.0,1.0,1
1463,0.23719771276929622,0.5,0.5,0.2,2
14631,1.0,1.0,1.0,1.0,1
14642,0.2890648263178879,1.0,1.0,0.1,1
14650,1.0,1.0,1.0,1.0,2
14651,1.0,1.0,1.0,1.0,4
14659,0.0,0.0,1.0,0.02631578947368421,2
1466,0.5716190970674814,0.75,1.0,0.5,4
14662,1.0,1.0,1.0,1.0,1
14686,1.0,1.0,1.0,1.0,1
14687,1.0,1.0,1.0,1.0,1
14691,0.6049306994552042,0.6666666666666666,1.0,1.0,3
14697,0.8854598815714874,1.0,1.0,1.0,3
147,0.8519590445170673,1.0,1.0,1.0,3
14704,1.0,1.0,1.0,1.0,1
14716,1.0,1.0,1.0,1.0,1
14719,1.0,1.0,1.0,1.0,1
14721,0.38685280723454163,0.5,1.0,0.5,2
14722,0.6309297535714575,1.0,1.0,0.5,1
14723,0.24630238874073,0.25,1.0,0.5,4
14730,0.9060254355346823,1.0,1.0,1.0,3
14731,1.0,1.0,1.0,1.0,1
14736,0.8927537907700456,1.0,1.0,1.0,4
14747,0.6309297535714575,1.0,1.0,0.5,1
14756,1.0,1.0,1.0,1.0,2
14767,0.6508205185601091,0.6666666666666666,1.0,1.0,3
14781,1.0,1.0,1.0,1.0,1
14787,1.0,1.0,1.0,1.0,3
14789,0.6509209298071326,1.0,1.0,0.5,2
14802,0.6309297535714575,1.0,1.0,0.5,1
14804,0.7974049492783576,0.8,1.0,1.0,5
14816,0.0,0.0,1.0,0.09090909090909091,3
14817,1.0,1.0,1.0,1.0,1
14822,0.7653606369886217,0.6666666666666666,1.0,1.0,3
14832,0.6309297535714575,1.0,1.0,0.5,1
14845,0.8175295903539445,1.0,1.0,1.0,2
1485,1.0,1.0,1.0,1.0,1
14850,0.20438239758848611,0.5,1.0,0.14285714285714285,2
14851,0.6309297535714575,1.0,1.0,0.5,1
14856,0.41618115554873086,0.6666666666666666,1.0,0.3333333333333333,3
14859,0.8396538878217249,1.0,1.0,1.0,4
14861,1.0,1.0,1.0,1.0,1
14869,0.6309297535714575,1.0,1.0,0.5,1
1487,0.43067655807339306,1.0,1.0,0.25,1
1488,0.14126697285982898,0.3333333333333333,1.0,0.1111111111111111,3
14885,0.5,1.0,1.0,0.3333333333333333,1
1490,0.9047172294870751,1.0,1.0,1.0,4
14900,0.0,0.0,1.0,0.010416666666666666,1
14905,1.0,1.0,1.0,1.0,1
14926,0.0,0.0,1.0,0.058823529411764705,1
14938,1.0,1.0,1.0,1.0,1
14939,0.6713860725233041,0.6666666666666666,1.0,1.0,3
14943,0.5912352048230277,1.0,1.0,0.5,2
14949,0.9060254355346823,1.0,1.0,1.0,3
14951,0.9197207891481876,1.0,1.0,1.0,2
14963,0.5,1.0,1.0,0.3333333333333333,1
14965,0.5531464700081437,0.4,0.8,1.0,5
14966,0.123151194370365,0.25,1.0,0.125,4
14967,0.0,0.0,1.0,0.058823529411764705,1
14968,1.0,1.0,1.0,1.0,1
14989,0.5296347172140421,0.6,1.0,0.5,5
14991,1.0,1.0,1.0,1.0,1
14993,1.0,1.0,1.0,1.0,4
14999,0.39564672360221187,1.0,1.0,0.16666666666666666,2
150,1.0,1.0,1.0,1.0,3
15004,0.9217868789962071,1.0,1.0,1.0,3
15011,0.5,1.0,1.0,0.3333333333333333,1
15012,0.715663226334951,1.0,1.0,0.5,4
15015,1.0,1.0,1.0,1.0,6
1502,1.0,1.0,1.0,1.0,2
15022,1.0,1.0,1.0,1.0,1
15023,1.0,1.0,1.0,1.0,1
15024,0.0,0.0,0.5,0.037037037037037035,2
15027,0.6052602440527057,1.0,1.0,0.5,2
15041,0.0,0.0,1.0,0.022222222222222223,1
15044,0.6309297535714575,1.0,1.0,0.5,1
15048,1.0,1.0,1.0,1.0,2
15050,1.0,1.0,1.0,1.0,3
15054,0.7758480050487349,0.8571428571428571,1.0,1.0,7
1506,0.21515079688078367,0.4,0.8,0.14285714285714285,5
15061,0.9674679834891693,1.0,1.0,1.0,3
15073,0.6217937096682962,0.6,1.0,1.0,5
15074,1.0,1.0,1.0,1.0,2
15077,0.43067655807339306,1.0,1.0,0.25,1
15099,1.0,1.0,1.0,1.0,1
151,1.0,1.0,1.0,1.0,2
1510,0.9217868789962071,1.0,1.0,1.0,3
15104,0.2960819109658652,0.3333333333333333,1.0,0.5,3
15107,0.3333333333333333,1.0,1.0,0.14285714285714285,1
15109,0.0,0.0,1.0,0.09090909090909091,1
15110,1.0,1.0,1.0,1.0,1
15111,0.3333333333333333,1.0,1.0,0.14285714285714285,1
15113,1.0,1.0,1.0,1.0,1
15114,0.6052602440527057,1.0,1.0,0.5,2
15115,0.8503449055347546,1.0,1.0,1.0,2
15121,0.8207658584763088,0.8,1.0,1.0,5
15145,0.5,1.0,1.0,0.3333333333333333,1
15147,0.3333333333333333,1.0,1.0,0.14285714285714285,1
1515,0.6309297535714575,1.0,1.0,0.5,1
15153,0.3333333333333333,1.0,1.0,0.14285714285714285,1
15165,0.6309297535714575,1.0,1.0,0.5,1
15172,1.0,1.0,1.0,1.0,3
1520,0.6131471927654584,0.5,0.5,1.0,2
15203,0.0,0.0,1.0,0.09090909090909091,1
15210,0.6934264036172708,1.0,1.0,0.5,2
15215,1.0,1.0,1.0,1.0,1
15217,0.9197207891481876,1.0,1.0,1.0,2
15221,0.9325210919548239,1.0,1.0,1.0,3
15222,0.8772153153380493,1.0,1.0,1.0,2
15232,0.5249810332008933,1.0,1.0,0.3333333333333333,2
15238,0.9010126104210695,1.0,1.0,1.0,3
15242,0.0,0.0,0.0,0.0,1
15245,0.5765708893292185,1.0,1.0,0.3333333333333333,4
1526,0.6131471927654584,0.5,1.0,1.0,2
15261,0.5802792108518124,1.0,1.0,0.5,2
15266,0.8318724637288826,0.75,1.0,1.0,4
15274,0.0,0.0,0.6666666666666666,0.06666666666666667,3
15275,1.0,1.0,1.0,1.0,2
15283,0.6309297535714575,1.0,1.0,0.5,1
15288,0.9197207891481876,1.0,1.0,1.0,2
15295,0.5,1.0,1.0,0.3333333333333333,1
15300,0.17723928678404774,0.5,1.0,0.1,2
15304,0.7039180890341347,0.6666666666666666,1.0,1.0,3
15314,0.6508562437134188,0.6666666666666666,1.0,1.0,6
15318,0.34620964322385606,0.5,0.75,0.3333333333333333,4
15323,0.6131471927654584,0.5,1.0,1.0,2
15325,0.0,0.0,0.6666666666666666,0.03225806451612903,3
15330,0.5,1.0,1.0,0.3333333333333333,1
1534,0.6509209298071326,1.0,1.0,0.5,2
15340,1.0,1.0,1.0,1.0,1
15345,0.8175295903539445,1.0,1.0,1.0,2
15346,0.0,0.0,1.0,0.09090909090909091,1
1535,1.0,1.0,1.0,1.0,1
15351,0.8503449055347546,1.0,1.0,1.0,2
15352,0.43067655807339306,1.0,1.0,0.25,1
15365,0.38685280723454163,0.5,0.5,0.5,2
15369,1.0,1.0,1.0,1.0,1
15371,0.38685280723454163,0.5,0.5,0.5,2
15379,0.43067655807339306,1.0,1.0,0.25,1
15386,0.3562071871080222,1.0,1.0,0.16666666666666666,1
15387,1.0,1.0,1.0,1.0,1
15391,0.6240505200038379,1.0,1.0,0.5,2
15400,1.0,1.0,1.0,1.0,1
15402,1.0,1.0,1.0,1.0,2
15411,0.38685280723454163,1.0,1.0,0.2,1
15415,0.38685280723454163,1.0,1.0,0.2,1
15418,1.0,1.0,1.0,1.0,1
15428,0.5307212739772434,0.6666666666666666,1.0,0.5,3
1543,1.0,1.0,1.0,1.0,2
15430,1.0,1.0,1.0,1.0,1
15436,0.4357255443160135,0.6666666666666666,1.0,0.25,6
1544,1.0,1.0,1.0,1.0,1
15446,1.0,1.0,1.0,1.0,1
15448,0.0,0.0,0.6666666666666666,0.038461538461538464,3
15455,1.0,1.0,1.0,1.0,1
1546,0.3065735963827292,0.5,0.5,0.3333333333333333,2
15465,0.3562071871080222,1.0,1.0,0.16666666666666666,1
15466,0.5706417189553201,1.0,1.0,0.3333333333333333,2
15469,1.0,1.0,1.0,1.0,1
15471,1.0,1.0,1.0,1.0,1
15472,0.31546487678572877,1.0,1.0,0.125,1
15473,0.8315546295836225,1.0,1.0,1.0,2
15482,1.0,1.0,1.0,1.0,1
15488,0.3562071871080222,1.0,1.0,0.16666666666666666,1
1549,1.0,1.0,1.0,1.0,1
15493,1.0,1.0,1.0,1.0,2
15509,0.6039071644781281,1.0,1.0,0.3333333333333333,3
15510,1.0,1.0,1.0,1.0,2
15511,0.9010126104210695,1.0,1.0,1.0,3
1567,0.4144299250118475,0.5,1.0,0.5,4
1569,0.9197207891481876,1.0,1.0,1.0,2
1579,0.0,0.0,0.0,0.0,1
1584,0.6797310500037655,1.0,1.0,0.5,3
1586,0.6309297535714575,1.0,1.0,0.5,1
1590,0.0,0.0,0.0,0.0,1
1591,1.0,1.0,1.0,1.0,1
1594,1.0,1.0,1.0,1.0,1
1595,0.86034433104172,1.0,1.0,1.0,3
160,0.7653606369886217,0.6666666666666666,1.0,1.0,3
1600,1.0,1.0,1.0,1.0,1
1603,0.8772153153380493,1.0,1.0,1.0,2
1604,0.873659246283982,1.0,1.0,1.0,5
1616,0.7095272044910244,0.75,1.0,1.0,4
1618,0.6096199500078984,0.75,1.0,0.5,4
162,0.49818925746641285,0.6666666666666666,1.0,0.5,3
1623,1.0,1.0,1.0,1.0,1
1626,0.9674679834891693,1.0,1.0,1.0,3
1627,0.6309297535714575,1.0,1.0,0.5,1
163,0.6309297535714575,1.0,1.0,0.5,1
1635,0.8940043068327738,1.0,1.0,1.0,5
164,1.0,1.0,1.0,1.0,1
1645,0.5012658353418871,1.0,1.0,0.25,2
1647,1.0,1.0,1.0,1.0,1
1648,0.6508205185601091,0.6666666666666666,1.0,1.0,3
1658,0.23719771276929622,0.5,1.0,0.2,2
1661,1.0,1.0,1.0,1.0,1
1666,0.6804558477306826,0.75,1.0,1.0,4
1676,0.38685280723454163,1.0,1.0,0.2,1
1678,1.0,1.0,1.0,1.0,1
1681,0.6934264036172708,1.0,1.0,0.5,2
1686,0.0,0.0,1.0,0.06666666666666667,2
1702,0.38685280723454163,1.0,1.0,0.2,1
1703,1.0,1.0,1.0,1.0,2
1710,0.9325210919548239,1.0,1.0,1.0,3
1721,1.0,1.0,1.0,1.0,1
1725,0.6309297535714575,1.0,1.0,0.5,1
1736,0.0,0.0,1.0,0.047619047619047616,1
1741,0.38685280723454163,1.0,1.0,0.2,1
1745,1.0,1.0,1.0,1.0,2
1750,1.0,1.0,1.0,1.0,1
1761,1.0,1.0,1.0,1.0,1
1763,1.0,1.0,1.0,1.0,2
1769,0.6105456988825855,0.6666666666666666,1.0,1.0,3
1775,0.8321109942931567,0.7777777777777778,1.0,1.0,9
1778,0.0,0.0,0.5,0.010526315789473684,2
1793,0.9197207891481876,1.0,1.0,1.0,2
1796,1.0,1.0,1.0,1.0,1
1797,0.6309297535714575,1.0,1.0,0.5,1
1798,0.9058653015743079,1.0,1.0,1.0,4
1800,0.0,0.0,1.0,0.016129032258064516,1
1808,1.0,1.0,1.0,1.0,1
